"ID","Metadata","Localized Name"
"minecraft:enchanting_table","0","Enchantment Table"
"minecraft:end_bricks","0","End Stone Bricks"
"minecraft:end_crystal","0","End Crystal"
"minecraft:end_portal_frame","0","End Portal"
"minecraft:end_rod","0","End Rod"
"minecraft:end_stone","0","End Stone"
"minecraft:ender_chest","0","Ender Chest"
"minecraft:ender_eye","0","Eye of Ender"
"minecraft:ender_pearl","0","Ender Pearl"
"minecraft:experience_bottle","0","Bottle o' Enchanting"
"minecraft:farmland","0","Farmland"
"minecraft:feather","0","Feather"
"minecraft:fence","0","Oak Fence"
"minecraft:fence_gate","0","Oak Fence Gate"
"minecraft:fermented_spider_eye","0","Fermented Spider Eye"
"minecraft:filled_map","0","Map"
"minecraft:fire_charge","0","Fire Charge"
"minecraft:firework_charge","0","Firework Star"
"minecraft:fireworks","0","Firework Rocket"
"minecraft:fish","0","Raw Fish"
"minecraft:fish","1","Raw Salmon"
"minecraft:fish","2","Clownfish"
"minecraft:fish","3","Pufferfish"
"minecraft:fishing_rod","0","Fishing Rod"
"minecraft:flint","0","Flint"
"minecraft:flint_and_steel","0","Flint and Steel"
"minecraft:flower_pot","0","Flower Pot"
"minecraft:furnace","0","Furnace"
"minecraft:furnace_minecart","0","Furnace Cart"
"minecraft:ghast_tear","0","Ghast Tear"
"minecraft:glass","0","Glass"
"minecraft:glass_bottle","0","Glass Bottle"
"minecraft:glass_pane","0","Glass Pane"
"minecraft:glowstone","0","Glowstone"
"minecraft:glowstone_dust","0","Glowstone Dust"
"minecraft:gold_block","0","Block of Gold"
"minecraft:gold_ingot","0","Gold Ingot"
"minecraft:gold_nugget","0","Gold Nugget"
"minecraft:gold_ore","0","Gold Ore"
"minecraft:golden_apple","0","Golden Apple"
"minecraft:golden_apple","1","Golden Apple"
"minecraft:golden_axe","0","Golden Axe"
"minecraft:golden_boots","0","Golden Boots"
"minecraft:golden_carrot","0","Golden Carrot"
"minecraft:golden_chestplate","0","Golden Chestplate"
"minecraft:golden_helmet","0","Golden Helmet"
"minecraft:golden_hoe","0","Golden Hoe"
"minecraft:golden_horse_armor","0","Gold Horse Armor"
"minecraft:golden_leggings","0","Golden Leggings"
"minecraft:golden_pickaxe","0","Golden Pickaxe"
"minecraft:golden_rail","0","Booster Track"
"minecraft:golden_shovel","0","Golden Shovel"
"minecraft:golden_sword","0","Golden Sword"
"minecraft:grass","0","Grass Block"
"minecraft:grass_path","0","Grass Path"
"minecraft:gravel","0","Gravel"
"minecraft:gunpowder","0","Gunpowder"
"minecraft:hardened_clay","0","Hardened Clay"
"minecraft:hay_block","0","Hay Bale"
"minecraft:heavy_weighted_pressure_plate","0","Weighted Pressure Plate (Heavy)"
"minecraft:hopper","0","Hopper"
"minecraft:hopper_minecart","0","Hopper Cart"
"minecraft:ice","0","Ice"
"minecraft:iron_axe","0","Iron Axe"
"minecraft:iron_bars","0","Iron Bars"
"minecraft:iron_block","0","Block of Iron"
"minecraft:iron_boots","0","Iron Boots"
"minecraft:iron_chestplate","0","Iron Chestplate"
"minecraft:iron_door","0","Iron Door"
"minecraft:iron_helmet","0","Iron Helmet"
"minecraft:iron_hoe","0","Iron Hoe"
"minecraft:iron_horse_armor","0","Iron Horse Armor"
"minecraft:iron_ingot","0","Iron Ingot"
"minecraft:iron_leggings","0","Iron Leggings"
"minecraft:iron_ore","0","Iron Ore"
"minecraft:iron_pickaxe","0","Iron Pickaxe"
"minecraft:iron_shovel","0","Iron Shovel"
"minecraft:iron_sword","0","Iron Sword"
"minecraft:iron_trapdoor","0","Iron Trapdoor"
"minecraft:item_frame","0","Item Frame"
"minecraft:jukebox","0","Jukebox"
"minecraft:jungle_boat","0","Jungle Boat"
"minecraft:jungle_door","0","Jungle Door"
"minecraft:jungle_fence","0","Jungle Fence"
"minecraft:jungle_fence_gate","0","Jungle Fence Gate"
"minecraft:jungle_stairs","0","Jungle Wood Stairs"
"minecraft:ladder","0","Ladder"
"minecraft:lapis_block","0","Lapis Lazuli Block"
"minecraft:lapis_ore","0","Lapis Lazuli Ore"
"minecraft:lava_bucket","0","Lava Bucket"
"minecraft:lead","0","Lead"
"minecraft:leather","0","Leather"
"minecraft:leather_boots","0","Leather Boots"
"minecraft:leather_chestplate","0","Leather Tunic"
"minecraft:leather_helmet","0","Leather Cap"
"minecraft:leather_leggings","0","Leather Pants"
"minecraft:leaves","0","Oak Leaves"
"minecraft:leaves","1","Spruce Leaves"
"minecraft:leaves","2","Birch Leaves"
"minecraft:leaves","3","Jungle Leaves"
"minecraft:leaves2","0","Acacia Leaves"
"minecraft:leaves2","1","Dark Oak Leaves"
"minecraft:lever","0","Lever"
"minecraft:light_weighted_pressure_plate","0","Weighted Pressure Plate (Light)"
"minecraft:lingering_potion","0","Lingering Water Bottle"
"minecraft:lit_pumpkin","0","Jack o'Lantern"
"minecraft:log","0","Oak Wood"
"minecraft:log","1","Spruce Wood"
"minecraft:log","2","Birch Wood"
"minecraft:log","3","Jungle Wood"
"minecraft:log2","0","Acacia Wood"
"minecraft:log2","1","Dark Oak Wood"
"minecraft:magma","0","Magma Block"
"minecraft:magma_cream","0","Magma Cream"
"minecraft:map","0","Empty Map"
"minecraft:melon","0","Melon"
"minecraft:melon_block","0","Melon"
"minecraft:melon_seeds","0","Melon Seeds"
"minecraft:milk_bucket","0","Milk"
"minecraft:minecart","0","Minecart"
"minecraft:mob_spawner","0","Monster Spawner"
"minecraft:monster_egg","0","Stone Monster Egg"
"minecraft:monster_egg","1","Cobblestone Monster Egg"
"minecraft:monster_egg","2","Stone Brick Monster Egg"
"minecraft:monster_egg","3","Mossy Stone Brick Monster Egg"
"minecraft:monster_egg","4","Cracked Stone Brick Monster Egg"
"minecraft:monster_egg","5","Chiseled Stone Brick Monster Egg"
"minecraft:mossy_cobblestone","0","Moss Stone"
"minecraft:mushroom_stew","0","Mushroom Stew"
"minecraft:mutton","0","Raw Mutton"
"minecraft:mycelium","0","Mycelium"
"minecraft:name_tag","0","Name Tag"
"minecraft:nether_brick","0","Nether Brick"
"minecraft:nether_brick_fence","0","Nether Brick Fence"
"minecraft:nether_brick_stairs","0","Nether Brick Stairs"
"minecraft:nether_star","0","Nether Star"
"minecraft:nether_wart","0","Nether Wart"
"minecraft:nether_wart_block","0","Nether Wart Block"
"minecraft:netherbrick","0","Nether Brick"
"minecraft:netherrack","0","Netherrack"
"minecraft:noteblock","0","Note Block"
"minecraft:oak_stairs","0","Oak Wood Stairs"
"minecraft:obsidian","0","Obsidian"
"minecraft:packed_ice","0","Packed Ice"
"minecraft:painting","0","Painting"
"minecraft:paper","0","Paper"
"minecraft:piston","0","Piston"
"minecraft:planks","0","Oak Wood Planks"
"minecraft:planks","1","Spruce Wood Planks"
"minecraft:planks","2","Birch Wood Planks"
"minecraft:planks","3","Jungle Wood Planks"
"minecraft:planks","4","Acacia Wood Planks"
"minecraft:planks","5","Dark Oak Wood Planks"
"minecraft:poisonous_potato","0","Poisonous Potato"
"minecraft:porkchop","0","Raw Porkchop"
"minecraft:potato","0","Potato"
"minecraft:potion","0","Water Bottle"
"minecraft:prismarine","0","Prismarine"
"minecraft:prismarine","1","Prismarine Bricks"
"minecraft:prismarine","2","Dark Prismarine"
"minecraft:prismarine_crystals","0","Prismarine Crystals"
"minecraft:prismarine_shard","0","Prismarine Shard"
"minecraft:pumpkin","0","Pumpkin"
"minecraft:pumpkin_pie","0","Pumpkin Pie"
"minecraft:pumpkin_seeds","0","Pumpkin Seeds"
"minecraft:purpur_block","0","Purpur Block"
"minecraft:purpur_pillar","0","Purpur Pillar"
"minecraft:purpur_slab","0","Purpur Slab"
"minecraft:purpur_stairs","0","Purpur Stairs"
"minecraft:quartz","0","Nether Quartz"
"minecraft:quartz_block","0","Block of Quartz"
"minecraft:quartz_block","1","Chiseled Quartz Block"
"minecraft:quartz_block","2","Pillar Quartz Block"
"minecraft:quartz_ore","0","Nether Quartz Ore"
"minecraft:quartz_stairs","0","Quartz Stairs"
"minecraft:rabbit","0","Raw Rabbit"
"minecraft:rabbit_foot","0","Rabbit's Foot"
"minecraft:rabbit_hide","0","Rabbit Hide"
"minecraft:rabbit_stew","0","Rabbit Stew"
"minecraft:rail","0","Track"
"minecraft:record_11","0","Music Disc"
"minecraft:record_13","0","Music Disc"
"minecraft:record_blocks","0","Music Disc"
"minecraft:record_cat","0","Music Disc"
"minecraft:record_chirp","0","Music Disc"
"minecraft:record_far","0","Music Disc"
"minecraft:record_mall","0","Music Disc"
"minecraft:record_mellohi","0","Music Disc"
"minecraft:record_stal","0","Music Disc"
"minecraft:record_strad","0","Music Disc"
"minecraft:record_wait","0","Music Disc"
"minecraft:record_ward","0","Music Disc"
"minecraft:red_flower","0","Poppy"
"minecraft:red_flower","1","Blue Orchid"
"minecraft:red_flower","2","Allium"
"minecraft:red_flower","3","Azure Bluet"
"minecraft:red_flower","4","Red Tulip"
"minecraft:red_flower","5","Orange Tulip"
"minecraft:red_flower","6","White Tulip"
"minecraft:red_flower","7","Pink Tulip"
"minecraft:red_flower","8","Oxeye Daisy"
"minecraft:red_mushroom","0","Mushroom"
"minecraft:red_mushroom_block","0","Mushroom"
"minecraft:red_nether_brick","0","Red Nether Brick"
"minecraft:red_sandstone","0","Red Sandstone"
"minecraft:red_sandstone","1","Chiseled Red Sandstone"
"minecraft:red_sandstone","2","Smooth Red Sandstone"
"minecraft:red_sandstone_stairs","0","Red Sandstone Stairs"
"minecraft:redstone","0","Redstone"
"minecraft:redstone_block","0","Block of Redstone"
"minecraft:redstone_lamp","0","Redstone Lamp"
"minecraft:redstone_ore","0","Redstone Ore"
"minecraft:redstone_torch","0","Redstone Torch"
"minecraft:reeds","0","Sugar Canes"
"minecraft:repeater","0","Redstone Repeater"
"minecraft:repeating_command_block","0","Repeating Command Block"
"minecraft:rotten_flesh","0","Rotten Flesh"
"minecraft:saddle","0","Saddle"
"minecraft:sand","0","Sand"
"minecraft:sand","1","Red Sand"
"minecraft:sandstone","0","Sandstone"
"minecraft:sandstone","1","Chiseled Sandstone"
"minecraft:sandstone","2","Smooth Sandstone"
"minecraft:sandstone_stairs","0","Sandstone Stairs"
"minecraft:sapling","0","Oak Sapling"
"minecraft:sapling","1","Spruce Sapling"
"minecraft:sapling","2","Birch Sapling"
"minecraft:sapling","3","Jungle Sapling"
"minecraft:sapling","4","Acacia Sapling"
"minecraft:sapling","5","Dark Oak Sapling"
"minecraft:sea_lantern","0","Sea Lantern"
"minecraft:shears","0","Shears"
"minecraft:shield","0","Shield"
"minecraft:sign","0","Sign"
"minecraft:skull","0","Skeleton Skull"
"minecraft:skull","1","Wither Skeleton Skull"
"minecraft:skull","2","Zombie Head"
"minecraft:skull","3","Head"
"minecraft:skull","4","Creeper Head"
"minecraft:skull","5","Dragon Head"
"minecraft:slime","0","Slime Block"
"minecraft:slime_ball","0","Slimeball"
"minecraft:snow","0","Snow"
"minecraft:snow_layer","0","Snow"
"minecraft:snowball","0","Snowball"
"minecraft:soul_sand","0","Soul Sand"
"minecraft:spawn_egg","0","Spawn"
"minecraft:speckled_melon","0","Glistering Melon"
"minecraft:spectral_arrow","0","Spectral Arrow"
"minecraft:spider_eye","0","Spider Eye"
"minecraft:splash_potion","0","Splash Water Bottle"
"minecraft:sponge","0","Sponge"
"minecraft:sponge","1","Wet Sponge"
"minecraft:spruce_boat","0","Spruce Boat"
"minecraft:spruce_door","0","Spruce Door"
"minecraft:spruce_fence","0","Spruce Fence"
"minecraft:spruce_fence_gate","0","Spruce Fence Gate"
"minecraft:spruce_stairs","0","Spruce Wood Stairs"
"minecraft:stained_glass","0","White Stained Glass"
"minecraft:stained_glass","1","Orange Stained Glass"
"minecraft:stained_glass","2","Magenta Stained Glass"
"minecraft:stained_glass","3","Light Blue Stained Glass"
"minecraft:stained_glass","4","Yellow Stained Glass"
"minecraft:stained_glass","5","Lime Stained Glass"
"minecraft:stained_glass","6","Pink Stained Glass"
"minecraft:stained_glass","7","Gray Stained Glass"
"minecraft:stained_glass","8","Light Gray Stained Glass"
"minecraft:stained_glass","9","Cyan Stained Glass"
"minecraft:stained_glass","10","Purple Stained Glass"
"minecraft:stained_glass","11","Blue Stained Glass"
"minecraft:stained_glass","12","Brown Stained Glass"
"minecraft:stained_glass","13","Green Stained Glass"
"minecraft:stained_glass","14","Red Stained Glass"
"minecraft:stained_glass","15","Black Stained Glass"
"minecraft:stained_glass_pane","0","White Stained Glass Pane"
"minecraft:stained_glass_pane","1","Orange Stained Glass Pane"
"minecraft:stained_glass_pane","2","Magenta Stained Glass Pane"
"minecraft:stained_glass_pane","3","Light Blue Stained Glass Pane"
"minecraft:stained_glass_pane","4","Yellow Stained Glass Pane"
"minecraft:stained_glass_pane","5","Lime Stained Glass Pane"
"minecraft:stained_glass_pane","6","Pink Stained Glass Pane"
"minecraft:stained_glass_pane","7","Gray Stained Glass Pane"
"minecraft:stained_glass_pane","8","Light Gray Stained Glass Pane"
"minecraft:stained_glass_pane","9","Cyan Stained Glass Pane"
"minecraft:stained_glass_pane","10","Purple Stained Glass Pane"
"minecraft:stained_glass_pane","11","Blue Stained Glass Pane"
"minecraft:stained_glass_pane","12","Brown Stained Glass Pane"
"minecraft:stained_glass_pane","13","Green Stained Glass Pane"
"minecraft:stained_glass_pane","14","Red Stained Glass Pane"
"minecraft:stained_glass_pane","15","Black Stained Glass Pane"
"minecraft:stained_hardened_clay","0","White Hardened Clay"
"minecraft:stained_hardened_clay","1","Orange Hardened Clay"
"minecraft:stained_hardened_clay","2","Magenta Hardened Clay"
"minecraft:stained_hardened_clay","3","Light Blue Hardened Clay"
"minecraft:stained_hardened_clay","4","Yellow Hardened Clay"
"minecraft:stained_hardened_clay","5","Lime Hardened Clay"
"minecraft:stained_hardened_clay","6","Pink Hardened Clay"
"minecraft:stained_hardened_clay","7","Gray Hardened Clay"
"minecraft:stained_hardened_clay","8","Light Gray Hardened Clay"
"minecraft:stained_hardened_clay","9","Cyan Hardened Clay"
"minecraft:stained_hardened_clay","10","Purple Hardened Clay"
"minecraft:stained_hardened_clay","11","Blue Hardened Clay"
"minecraft:stained_hardened_clay","12","Brown Hardened Clay"
"minecraft:stained_hardened_clay","13","Green Hardened Clay"
"minecraft:stained_hardened_clay","14","Red Hardened Clay"
"minecraft:stained_hardened_clay","15","Black Hardened Clay"
"minecraft:stick","0","Stick"
"minecraft:sticky_piston","0","Sticky Piston"
"minecraft:stone","0","Stone"
"minecraft:stone","1","Granite"
"minecraft:stone","2","Polished Granite"
"minecraft:stone","3","Diorite"
"minecraft:stone","4","Polished Diorite"
"minecraft:stone","5","Andesite"
"minecraft:stone","6","Polished Andesite"
"minecraft:stone_axe","0","Stone Axe"
"minecraft:stone_brick_stairs","0","Stone Brick Stairs"
"minecraft:stone_button","0","Button"
"minecraft:stone_hoe","0","Stone Hoe"
"minecraft:stone_pickaxe","0","Stone Pickaxe"
"minecraft:stone_pressure_plate","0","Stone Pressure Plate"
"minecraft:stone_shovel","0","Stone Shovel"
"minecraft:stone_slab","0","Stone Slab"
"minecraft:stone_slab","1","Sandstone Slab"
"minecraft:stone_slab","3","Cobblestone Slab"
"minecraft:stone_slab","4","Bricks Slab"
"minecraft:stone_slab","5","Stone Bricks Slab"
"minecraft:stone_slab","6","Nether Brick Slab"
"minecraft:stone_slab","7","Quartz Slab"
"minecraft:stone_slab2","0","Red Sandstone Slab"
"minecraft:stone_stairs","0","Cobblestone Stairs"
"minecraft:stone_sword","0","Stone Sword"
"minecraft:stonebrick","0","Stone Bricks"
"minecraft:stonebrick","1","Mossy Stone Bricks"
"minecraft:stonebrick","2","Cracked Stone Bricks"
"minecraft:stonebrick","3","Chiseled Stone Bricks"
"minecraft:string","0","String"
"minecraft:structure_block","0","Structure Block"
"minecraft:structure_void","0","Structure Void"
"minecraft:sugar","0","Sugar"
"minecraft:tallgrass","1","Grass"
"minecraft:tallgrass","2","Fern"
"minecraft:tipped_arrow","0","Arrow of Splashing"
"minecraft:tnt","0","TNT"
"minecraft:tnt_minecart","0","TNT Cart"
"minecraft:torch","0","Torch"
"minecraft:trapdoor","0","Wooden Trapdoor"
"minecraft:trapped_chest","0","Trapped Chest"
"minecraft:tripwire_hook","0","Tripwire Hook"
"minecraft:vine","0","Vines"
"minecraft:water_bucket","0","Water Bucket"
"minecraft:waterlily","0","Lily Pad"
"minecraft:web","0","Cobweb"
"minecraft:wheat","0","Wheat"
"minecraft:wheat_seeds","0","Seeds"
"minecraft:wooden_axe","0","Wooden Axe"
"minecraft:wooden_button","0","Button"
"minecraft:wooden_door","0","Oak Door"
"minecraft:wooden_hoe","0","Wooden Hoe"
"minecraft:wooden_pickaxe","0","Wooden Pickaxe"
"minecraft:wooden_pressure_plate","0","Wooden Pressure Plate"
"minecraft:wooden_shovel","0","Wooden Shovel"
"minecraft:wooden_slab","0","Oak Wood Slab"
"minecraft:wooden_slab","1","Spruce Wood Slab"
"minecraft:wooden_slab","2","Birch Wood Slab"
"minecraft:wooden_slab","3","Jungle Wood Slab"
"minecraft:wooden_slab","4","Acacia Wood Slab"
"minecraft:wooden_slab","5","Dark Oak Wood Slab"
"minecraft:wooden_sword","0","Wooden Sword"
"minecraft:wool","0","Wool"
"minecraft:wool","1","Orange Wool"
"minecraft:wool","2","Magenta Wool"
"minecraft:wool","3","Light Blue Wool"
"minecraft:wool","4","Yellow Wool"
"minecraft:wool","5","Lime Wool"
"minecraft:wool","6","Pink Wool"
"minecraft:wool","7","Gray Wool"
"minecraft:wool","8","Light Gray Wool"
"minecraft:wool","9","Cyan Wool"
"minecraft:wool","10","Purple Wool"
"minecraft:wool","11","Blue Wool"
"minecraft:wool","12","Brown Wool"
"minecraft:wool","13","Green Wool"
"minecraft:wool","14","Red Wool"
"minecraft:wool","15","Black Wool"
"minecraft:writable_book","0","Book and Quill"
"minecraft:written_book","0","Written Book"
"minecraft:yellow_flower","0","Dandelion"
"morebees:CombCrystal","0","Crystal Comb"
"morebees:CombDirt","0","Dirty Comb"
"morebees:CombMetallic","0","Metallic Comb"
